318,3147,1704,527,2324,50,356,3753,150,3114
1148,3147,50,2324,318,745,3897,913,3114,1207
750,1148,2019,904,913,1204,1233,745,908,1262
1148,904,913,750,908,50,745,2019,1207,912
1148,745,913,2908,908,2692,3897,904,2019,1252
2908,3910,2298,97,3569,1455,2063,3027,310,684
3147,318,50,3114,1148,2324,3578,1704,1610,3753
1148,50,2324,3897,318,3147,745,3114,1193,908
1148,50,2324,3147,318,3897,745,3114,1704,1193
3147,3753,318,1704,150,3578,356,2324,1610,2501
1148,745,2692,1223,720,3897,2019,2329,913,2324
1148,904,913,908,750,912,1207,2019,1193,1252
1148,745,2019,913,1223,720,750,904,3435,922
2997,2908,2599,3897,2762,3114,908,2324,1193,173
1148,745,2329,741,1223,3000,720,3265,2019,1236
1148,745,2329,2692,1223,720,3897,2324,2019,3949
1148,745,50,913,2324,3897,2019,904,908,750
1148,745,2019,913,50,2324,3897,750,1223,904
1148,745,50,2324,3897,2692,913,3147,2019,2329
3147,1148,50,2324,318,3897,3114,745,1704,527
741,29,3000,1218,3265,745,2607,1236,3949,2905
1148,745,2019,913,2692,1223,720,3897,2329,3435
1148,745,2019,50,3897,750,2692,913,720,2324
1148,913,904,908,50,1193,912,745,1207,750
1148,3147,50,745,1233,2019,2324,3114,1291,1242
3147,1148,2324,50,745,3897,318,1704,2329,2501
904,913,908,912,1252,750,923,1193,1148,1207
1148,913,908,904,50,1193,750,912,745,1207
1148,750,904,913,50,2019,908,745,1233,1204
1148,50,2324,3897,318,3147,745,3114,1193,2692
318,50,3147,908,1193,1148,527,912,2324,904
1148,50,2324,3897,745,1193,2692,318,913,908
1148,750,904,2019,50,913,1233,745,908,1204
50,1148,2324,3147,318,3897,3114,745,1193,1704
913,904,908,1148,1252,912,923,750,1193,1207
1148,50,2324,745,3147,3897,913,318,2019,3114
913,923,904,1212,922,3435,1252,1207,1148,745
1148,745,2324,50,3897,2329,1223,2692,913,3147
1148,745,3897,2692,50,2324,2908,913,1223,720
913,1148,2019,904,745,3435,1212,750,922,923
1148,745,2019,750,1233,1262,913,720,1223,1201
1148,745,2019,1233,750,1201,1262,50,1242,541
50,2324,1148,3897,318,3147,3114,745,1704,2692
1148,745,50,2324,913,2019,750,904,3897,908
2019,1204,750,1262,904,1212,913,3435,922,745
1148,745,2329,1223,720,2019,2324,2692,741,3949
912,908,904,913,1193,1148,1207,1252,923,50
1148,745,50,2324,913,2019,904,3897,3147,750
1148,50,2324,908,913,1193,745,904,3897,750
1148,3897,2908,50,2959,2692,2324,745,2336,3160
318,3147,50,2324,527,1704,3897,3114,1148,1193
50,3147,2324,318,1148,3897,3114,1704,527,745
1148,745,913,2019,904,750,908,50,1207,3897
3147,318,3114,1704,3578,2324,50,3753,2762,356
3147,356,3753,318,1704,3578,150,1610,110,1721
3147,3753,356,318,150,1704,1610,3578,2268,3916
745,1148,2019,720,1223,1236,3949,2607,3000,1827
1148,745,913,2019,904,750,50,3897,908,1223
50,1148,2324,3897,318,3114,1193,908,3147,527
2701,1562,173,160,1882,546,153,2986,849,435
1148,745,1223,720,2019,3949,1236,2329,3000,741
913,923,904,1252,1212,3435,922,908,912,1267
1148,745,3897,2692,50,913,2324,2019,1223,720
50,1148,2324,3897,3147,318,3114,745,1704,2692
3147,318,356,3753,1704,3578,527,1610,150,3114
50,3147,2324,1148,318,3897,3114,1704,745,527
912,904,1252,923,913,908,1207,750,1204,1193
1148,2908,3897,2692,2959,745,3160,50,2336,2324
3897,2908,1148,50,2324,2959,2692,2336,1193,745
1148,3897,745,50,2692,2324,2908,2959,2336,2329
1036,3147,1291,1610,1200,1242,1240,541,1233,1201
2908,3160,2599,2997,2959,2395,3083,2336,3897,3481
1148,745,2019,1223,720,2329,2692,913,741,3000
904,912,913,1252,923,908,750,1207,1204,3435
3578,2762,3753,3114,356,318,110,1610,1036,3147
1148,50,2324,3897,745,2692,1193,913,908,3114
1148,745,2692,2908,3897,2959,50,2324,2336,1223
1148,913,908,904,745,1252,1193,923,3897,50
1148,913,745,2019,1212,3435,922,904,1284,923
318,3147,2324,50,1704,527,3897,1148,3114,1193
904,912,1252,913,908,923,750,1207,1204,1193
3147,318,2324,50,1148,1704,3114,3897,527,150
1148,745,2019,1262,1223,720,2329,750,1233,913
1148,745,2019,50,750,1233,2324,3897,1262,3147
75,2234,3123,2631,3209,2343,655,1311,1062,1868
356,3753,1721,3147,318,1610,150,457,110,3578
3147,1148,745,50,1242,2324,1291,1233,2019,1036
912,904,913,908,1252,923,1207,1193,750,1148
3147,318,1704,356,3753,150,2324,527,539,2268
1148,745,913,2019,904,1223,3435,2692,3897,750
904,908,912,913,1193,1148,1207,750,1252,50
1148,745,2329,2019,1223,720,741,3147,3265,2501
1148,745,2019,720,1223,913,750,1262,741,3000
908,750,912,904,1193,1148,858,1221,50,913
3147,50,1148,2324,318,3897,3114,745,1704,527
1148,50,3147,2324,318,3897,745,3114,1193,913
904,912,908,913,1252,923,1193,750,1207,1148
2324,50,3147,1148,318,3897,1704,1193,745,913
1148,50,2324,3147,745,318,913,3897,904,908
1148,913,745,2019,904,750,3435,1207,908,1204
1036,1240,1610,1291,1198,3753,780,1721,1200,356
904,912,1252,923,913,750,908,1204,1207,1267
318,3147,356,3753,3578,1610,2762,3114,527,1704
1148,3897,50,2324,2908,2692,2959,745,2336,3114
1148,750,2019,50,745,904,1233,913,908,1204
50,908,912,1193,904,1148,318,913,2324,1207
