2858,260,858,527,593,318,1198,1196,608,2028
2858,260,527,1198,1196,318,2028,593,858,2762
2858,260,1198,527,318,1196,593,2762,2028,858
2858,260,858,1198,318,527,2762,1196,593,2028
2858,260,527,318,1198,593,2028,1196,858,2762
2858,260,1198,318,2762,1196,2028,2571,527,593
480,2000,364,1374,110,260,2762,1198,2858,318
2858,260,1198,1196,318,527,2028,2762,593,2571
2858,260,1198,1196,318,527,2762,2028,593,2571
260,2858,1196,1198,527,318,2028,593,2762,858
2987,3228,3651,3493,3485,1142,1905,895,1868,690
2858,260,318,527,593,2028,1198,2762,2571,1196
3228,3651,3493,3485,1142,1905,895,1868,690,607
3228,3651,3493,3485,1142,1905,895,690,1868,2343
25,3228,3651,3493,3485,1142,1905,895,1868,690
3888,3517,557,3748,2309,2480,578,989,1430,3382
2858,260,1196,1198,527,318,2028,593,858,2762
260,1196,2858,1198,2028,318,527,593,2762,2571
260,1196,1198,2858,2987,2028,1954,318,527,2571
260,2858,1198,1196,318,2762,2028,527,593,2571
3228,3651,3493,3485,1142,660,1905,895,2343,1868
2987,557,2254,2309,2480,578,989,439,3888,1830
2987,3228,3651,3493,3485,1142,1905,895,1868,690
2858,260,1198,527,318,1196,593,2028,2762,858
260,2858,1198,1196,318,2028,2762,527,2571,593
2858,260,527,318,1198,593,2028,1196,858,2762
2858,260,858,527,1198,1196,318,593,2028,2762
858,3435,2019,1267,922,1256,2186,1953,1945,260
2858,480,260,318,2762,1198,2571,110,527,593
2858,260,1198,318,1196,527,2762,593,2028,2571
2858,260,1198,858,318,2762,527,1196,2028,2571
2858,260,1198,527,318,1196,593,2028,2762,2571
480,260,1196,2000,1198,110,2858,2028,2762,318
2858,260,1198,1196,318,527,2028,2762,593,2571
3435,1256,922,2019,1945,2186,1267,1953,930,1244
260,2858,1198,1196,318,527,2028,2762,593,2571
2987,1954,3233,3131,3228,3651,1915,3485,3493,1142
2987,1954,3527,3228,3651,3493,3485,1142,1905,660
2858,527,260,858,608,318,593,1198,2028,50
2987,3527,1954,3253,3228,660,2254,3651,1430,3493
2987,1954,3527,3228,3651,3493,3485,1142,1915,1905
260,2987,1196,1954,1198,3527,2028,2858,590,2571
2858,260,527,1198,318,1196,593,2028,2762,858
2858,527,260,858,318,608,593,1198,2028,50
2987,3228,3651,3493,3485,1142,1905,2343,895,1430
2701,1562,160,3354,3593,173,153,2450,1556,2642
2858,260,1198,318,1196,527,2762,858,593,2028
260,2858,1196,1198,2028,318,527,858,2762,593
260,2858,1198,318,1196,2762,2028,2571,527,593
260,2858,1198,1196,527,318,2028,593,858,2762
2858,260,318,1198,527,2762,593,1196,2028,2571
2858,260,318,2762,1198,527,2571,593,2028,1196
2858,260,527,1198,1196,858,318,2028,593,2762
3228,3651,3493,3485,1142,1905,895,1868,690,607
3228,3651,3493,3485,1142,1905,2343,895,660,690
3228,3651,3493,3485,1142,1905,895,1868,690,607
2987,3228,3651,3493,3485,1142,1905,895,690,1868
260,2858,1196,1198,527,2028,318,858,593,2762
3228,3651,3493,3485,1142,1905,895,1868,690,607
3228,3651,3493,3485,1142,1905,895,1868,690,660
2987,3228,3651,3493,3485,1142,1905,895,690,1868
2987,3228,3651,3493,3485,1142,1905,895,1868,690
2858,527,260,25,608,318,858,593,2028,1198
2858,260,1198,318,2762,1196,2028,527,2571,593
480,2000,364,1374,1127,733,2406,380,1721,1101
260,1196,1198,2858,2028,318,2762,2571,527,593
