2042,3825,1917,3453,2010,3225,3173,235,3507,1921
2858,260,527,1198,1196,318,2028,593,858,2762
2112,2570,2232,715,477,1190,417,851,848,1875
3061,1345,2920,3521,946,3342,1942,3494,3364,3932
2858,260,527,318,1198,593,2028,1196,858,2762
3699,2013,3450,1805,1031,2393,361,1518,2518,2090
2916,2763,1408,2080,780,1356,553,2081,1370,2058
36,1393,1500,2700,1682,1625,588,6,1249,3911
2706,2302,3361,357,440,497,1302,3418,1748,265
260,2858,1196,1198,527,318,2028,593,2762,858
3614,2416,2772,3584,2365,512,1769,2500,2050,3660
608,50,296,1197,1210,1617,2997,2396,1193,1213
2469,2002,259,2111,166,881,528,63,2600,2856
2012,2469,2111,166,259,2600,3937,1332,2195,2537
2541,3701,2861,2416,3452,3707,3614,3477,2447,517
480,2000,364,1374,1127,733,2406,1721,380,1101
2701,153,2642,2699,1882,1831,1391,2643,2986,2054
1391,2699,849,2710,2054,1590,1037,485,2053,737
2723,196,420,2456,3802,3623,2004,1760,2126,2555
2706,1517,3499,1396,3210,3448,3039,1653,3255,3396
2944,2947,1376,3360,2872,2795,2671,3654,10,2662
3157,2513,1801,2259,2581,2770,1665,2485,2431,3263
2772,2365,3660,2050,1769,804,2148,3180,3528,132
3175,2336,3006,1674,3160,1073,2248,246,1641,1080
3147,1222,1580,1242,3471,150,1961,32,34,47
2858,260,527,318,1198,593,2028,1196,858,2762
902,916,3196,3104,1077,1224,1086,3462,3088,2648
1086,3365,599,3462,3088,2648,1927,945,940,2132
2470,500,938,491,1378,2134,3186,1542,1372,2105
1573,1425,1018,1611,513,3251,2638,2400,2622,1168
3461,2099,2669,3724,1542,3230,45,2550,1937,3368
3543,2890,529,778,2020,357,265,3418,497,1748
480,2000,1374,590,589,1036,1127,1610,1240,356
1784,2355,3421,3481,1258,1090,1079,1968,1923,1220
3435,1256,922,2019,1945,2186,1267,1953,930,1244
1580,150,1961,1784,223,3421,2355,1090,3481,1258
288,48,3208,234,674,2121,2188,3534,2881,1327
2657,2770,2702,3177,258,20,15,2718,2851,3041
1876,3638,3033,2641,586,2379,2840,3156,2826,1894
3608,2746,1336,1497,1456,870,1382,761,2451,1667
2657,2558,1474,1752,1503,1453,532,256,2279,1488
3623,1513,688,2668,1973,2383,2712,2549,502,2817
3481,1079,1923,3671,1266,920,293,953,3751,1199
736,70,344,3717,3785,442,1371,434,3638,1876
2770,2581,2485,3263,2431,3616,3053,366,1342,542
303,2533,288,48,1991,3208,2188,2881,674,234
3005,3827,1884,3786,1701,18,2167,3771,3769,3302
2701,1562,160,3593,173,3354,2450,153,1556,546
1029,2096,1967,2401,2841,932,2993,253,3071,3081
2054,1544,2710,1037,1377,3113,2616,485,673,1381
1464,3706,3199,3924,3571,2179,2635,3935,3944,2246
2105,2393,1372,1619,3926,2759,1597,2420,2683,3179
2701,1562,160,3354,153,3593,173,2450,2699,1831
1641,2395,2908,1172,2064,17,36,1235,1500,2700
480,1127,590,1610,380,1721,1036,349,3256,377
1917,2002,2409,2110,3249,1614,2567,3577,468,2007
