2042,3453,3825,3225,1887,460,922,3343,1798,1178
1148,745,720,953,1223,1203,1207,1172,1234,3429
50,912,750,318,1193,904,908,858,527,1136
2019,3435,922,1267,1256,2186,1945,910,750,913
1148,745,953,1234,720,1203,1233,1207,1172,1223
50,318,912,750,1193,904,527,908,1148,1136
364,2000,1374,1101,161,349,733,3256,2406,380
50,318,1148,1193,750,912,904,908,2324,1136
50,318,750,1193,912,1148,904,908,1136,2324
1287,745,1148,720,1223,3429,1131,2357,953,1147
1887,460,3027,1720,3166,1383,3123,3940,1538,3001
2042,3825,3225,3453,1887,1329,3400,3343,1837,460
2298,3931,1990,1383,3027,1720,3940,3166,212,3437
2042,3453,1887,460,3225,3343,3313,2778,3839,1798
3093,2298,1383,1990,3027,3940,1720,3931,212,3166
2042,3453,3825,3225,1887,460,3343,3839,1837,1798
745,1287,1148,720,3429,1223,1131,2357,1147,2905
1287,787,3245,3233,989,1830,3881,3382,53,3280
1287,1954,989,1830,3881,3382,3280,3172,3607,3656
50,318,750,912,904,1193,1148,908,1136,2324
2042,3825,3453,3225,1887,460,3343,1837,3839,1798
1887,3453,460,3343,2042,430,3225,3839,3313,3149
3027,1720,3166,1383,1990,3940,3123,2298,1538,212
50,1193,318,912,750,1148,904,908,1136,527
1148,50,904,745,1207,750,2324,908,1204,1233
1148,745,953,720,1096,446,3811,1203,1223,1131
2019,3435,922,1267,1256,2186,1945,910,930,1953
3435,922,2019,1256,2186,1945,1267,930,1104,3730
2701,364,2000,3593,50,1148,904,750,1101,1562
50,318,912,750,1193,904,908,527,858,1136
2019,750,3435,1267,913,922,1252,904,908,912
50,318,1193,912,750,527,858,908,904,1148
364,161,1907,2000,1374,1287,2944,553,1101,2019
50,1148,904,750,2324,1193,908,912,1207,745
3435,922,2186,1945,1256,2019,930,1104,3730,1267
50,1148,904,745,2324,750,1207,908,1193,1234
1915,133,127,684,826,655,2845,3209,3904,3460
1287,133,127,2845,684,826,655,1430,3460,3209
3093,446,1096,25,3811,1150,1887,1423,844,2904
2042,3825,3453,3225,1887,460,3343,1837,3839,3400
1915,133,127,2845,684,826,655,1430,3209,3904
1287,1954,1830,989,3881,3382,3280,3172,3607,3656
50,1193,912,750,318,1148,904,908,527,1136
25,446,1096,3093,3811,1150,1131,3379,3746,3198
1430,133,127,2845,684,826,655,3460,3209,3904
2701,3593,1562,160,1556,2450,173,546,2643,2642
50,750,912,318,904,908,858,1193,1221,923
1287,3508,2905,53,787,3245,2503,3233,1830,989
50,318,750,912,364,1193,2000,904,908,1148
1287,446,1423,787,3233,3245,53,1830,989,3881
50,318,912,750,1193,904,908,527,1148,858
50,318,2701,750,1148,904,364,912,1193,908
2019,922,745,1212,3435,1148,1262,720,1178,2186
2298,3931,1383,3027,1720,1990,3166,3940,3437,3463
2042,3453,3825,3225,1887,460,3343,1837,1798,3839
2298,3931,1383,1990,3027,1720,3166,3940,3437,212
1887,460,3343,3313,133,127,2845,684,826,1430
1287,1423,787,3245,53,989,1830,3881,3382,3280
2298,3931,1383,1990,3027,1720,3940,3166,212,3437
3453,1887,460,3343,3313,2042,2298,3940,1383,1990
133,127,2845,684,826,655,1430,3209,3460,3904
3027,3123,1720,3166,3228,133,127,703,3651,2845
3093,25,446,1096,1150,3811,1423,844,2904,3149
50,318,912,750,1193,904,908,527,1148,858
364,2000,1374,1101,161,349,733,2406,3256,380
1287,1954,3508,2947,2944,745,2905,3062,53,2503
3435,922,2019,2186,1256,1945,1267,930,1104,3730
25,3093,1096,953,446,720,745,1131,1150,1148
50,318,912,750,1193,904,527,908,858,1136
1287,1954,3508,787,3245,989,1830,3881,3382,3280
364,922,3435,2019,161,1907,2186,1287,930,2944
2042,3825,3453,3225,1887,3343,460,1837,3400,1329
1287,1954,989,1830,3881,3382,3280,3172,3607,3656
750,912,2019,908,904,50,913,1252,923,1221
2701,364,2000,3593,1101,161,1562,160,546,1556
50,1148,1193,904,750,912,2324,908,318,1207
133,127,2845,684,826,655,3209,3460,1430,3904
2042,3453,1887,460,3343,3225,3313,3839,2778,3940
922,3435,2186,1945,1256,2019,930,1104,3730,3468
364,2000,1374,1101,161,50,349,733,1610,3256
2019,3435,922,1267,2186,1256,1945,910,913,750
