2858,1252,260,922,904,858,527,593,923,318
2858,2324,260,1234,527,1198,1196,318,2028,593
2858,260,904,1198,527,318,1196,593,2762,2028
2858,260,1252,858,1198,318,527,2762,1196,593
2858,2324,260,527,318,1198,593,2028,1196,858
2858,2324,260,1198,318,2762,1196,2028,2571,527
480,364,2000,1374,110,260,1101,2762,1198,2858
2858,2324,260,1198,1196,318,527,2028,2762,593
2858,2324,260,1198,1196,318,527,2762,2028,593
260,2324,2858,1954,1196,1198,527,318,2028,593
2987,1954,3093,25,3527,3253,2042,3702,1287,3176
2858,2324,260,318,1358,527,593,2028,1198,2762
2987,3253,1954,2990,3527,2640,3702,3176,25,2413
2987,3253,3527,1954,2640,3702,3176,2042,2407,1573
25,3176,3093,3685,2694,1096,2976,2987,367,2
2042,1917,3825,25,2858,3173,3489,3225,3453,2002
2858,2324,260,1196,1198,527,318,2028,593,858
260,1954,1287,1196,2858,1198,2028,1222,318,527
260,1954,1196,3253,1198,2858,1287,2987,2028,3702
260,2858,2324,1198,1196,318,2762,2028,527,593
1917,2042,2699,2701,3825,3489,3173,1562,3225,3354
2987,1954,2042,25,1287,260,1096,3253,2858,3702
2987,1954,3093,25,3253,2989,3527,1287,3702,2640
2858,2324,260,1198,527,318,1196,593,2028,2762
260,2324,2858,1198,1196,318,2028,2762,527,2571
2858,2324,260,1234,527,318,1198,593,2028,1196
2858,1252,922,260,2019,858,2186,1198,1267,527
858,3435,922,2019,260,2186,1267,2858,1256,1221
2858,364,480,260,318,2762,1198,2571,110,593
2858,260,1198,318,1196,527,2762,593,2028,2571
2858,1252,922,260,913,1198,2186,858,318,2762
2858,2324,260,1198,527,318,1196,593,2028,2762
480,364,1954,260,1196,3753,1198,2000,110,2858
2858,2324,260,1198,1196,318,527,2028,2762,593
3435,922,2186,1256,2019,930,1945,1104,1267,1953
260,2324,2858,1198,1196,318,527,2028,2762,593
2987,1954,3508,1287,25,590,3253,1096,480,2947
2987,1954,3508,3253,3034,3702,3527,1350,2640,1287
2858,25,527,1234,260,858,608,318,593,1198
2987,1954,2042,3253,3825,3527,2640,3173,3702,3225
2987,3508,1954,3527,3034,3253,590,3062,3702,1196
260,1954,3253,1196,2987,3702,1198,2947,3527,1287
2858,260,2324,527,1198,318,1196,593,2028,2762
2858,25,527,1234,260,858,318,608,593,1198
2987,1096,1954,3034,1287,3811,3253,3508,25,3527
2701,3593,2450,1556,546,1562,2643,160,2986,3354
2858,260,904,1198,318,1196,527,2762,858,593
260,1954,1287,2858,1196,1198,2028,318,527,858
260,364,2858,1198,318,1196,2762,2028,2571,527
260,1954,2858,1198,2324,1196,527,318,2028,593
2858,260,2324,318,1198,527,2762,593,1196,2028
2858,364,260,318,2762,1198,527,2571,593,2028
2858,1252,260,904,527,1198,1196,858,318,2028
480,2694,2990,2976,367,1721,2701,3593,2,592
2701,2699,2042,1917,3593,1562,3825,160,1556,3354
25,2987,2694,3527,2976,2990,367,3176,2,480
2987,1954,2042,25,1096,3527,3253,3093,1287,3702
260,1954,2858,2324,1196,1198,527,2028,318,593
2694,2990,2987,2413,2976,783,367,3262,2,3527
2694,2042,3176,2976,3825,1917,3173,367,25,3225
2987,1096,1954,3811,1287,3508,3093,25,3527,3034
2987,1954,3093,3034,3253,25,1096,3527,1287,2989
2858,25,1096,1234,527,2324,260,608,1208,318
2858,2324,260,1198,318,2762,1196,2028,527,2571
480,364,2000,1101,1907,1374,349,1127,3256,733
260,1954,1196,2858,1198,2028,318,2571,2762,527
3435,922,2019,2186,858,1256,1267,1945,930,1953
2858,25,527,260,318,2324,593,1198,2028,608
2858,904,260,1198,318,1196,527,2762,593,2028
260,1954,1196,2858,1198,2028,3253,527,318,858
480,364,260,1954,2000,1196,3753,1198,110,1374
1917,2699,2042,2701,2683,2012,3825,1562,173,3173
2987,1954,3508,3253,3527,3702,3034,1287,260,2947
