2028,318,2762,527,2858,593,110,356,260,1198
2858,2028,260,2762,318,527,593,1198,110,2571
260,1196,1198,2571,2028,858,1210,527,318,593
260,2858,1198,2028,527,1196,318,2762,593,2571
2858,2997,608,858,296,527,2762,593,260,50
2858,2997,684,690,3233,989,1787,2845,2258,2480
260,2028,1196,2571,1198,2762,110,318,527,593
2858,2762,260,527,2028,318,593,1198,2571,110
2858,2762,2028,318,527,593,260,110,1198,2571
2028,260,110,2571,2762,318,1198,1196,356,527
2858,2762,527,318,593,260,608,2997,2028,296
260,2858,527,1198,2028,858,318,1196,593,2762
2858,260,1198,1196,2571,527,858,2028,318,593
2858,2762,2997,527,2396,593,318,608,2028,3233
260,318,2028,2571,527,1198,593,2762,1196,110
2858,2762,318,260,527,593,2028,2571,1198,1196
2858,260,2762,2028,527,1198,318,1196,593,2571
2858,260,2028,1198,527,2762,318,1196,2571,593
2858,2762,260,318,527,2028,593,2571,1198,1196
2858,260,2762,2028,318,527,593,2571,110,1198
260,1196,2571,1198,1214,1210,1240,541,589,1200
2858,260,527,2762,318,593,858,2028,608,1198
260,2858,1196,1198,2571,2762,2028,593,318,527
2858,260,527,318,2762,2028,593,858,1198,1196
260,1196,1198,2571,2028,2762,110,2858,1210,318
2858,318,2762,527,2028,593,110,2571,260,356
2858,260,858,527,1198,593,318,2028,2762,608
2858,260,527,2028,2762,1198,318,593,1196,858
260,1196,1198,2571,2028,2858,2762,527,318,858
2858,2762,318,527,2028,593,260,110,2571,1198
260,2028,2858,527,2762,318,1198,593,1196,110
2858,2762,527,318,593,2028,260,608,110,858
260,1196,1198,2571,2028,2858,2762,527,318,593
2858,2762,2028,318,527,260,593,110,1198,2571
2858,260,858,527,608,593,318,1198,2762,2028
2858,260,2028,2762,318,527,593,1198,2571,1196
2858,527,318,608,858,912,593,1193,50,296
2858,318,527,2762,2028,593,260,110,2571,1198
2858,2762,527,593,318,2997,608,260,2028,296
260,858,2858,527,1198,318,1196,2028,593,608
260,1196,1198,2571,2858,2028,1210,858,2762,589
260,1196,1198,2571,2028,1210,2762,110,2858,589
2858,2762,318,527,2028,593,260,110,2571,1198
2858,260,2028,1198,2762,1196,527,318,2571,593
260,1198,1196,2571,2028,858,527,318,110,1197
2858,260,318,2028,2762,527,2571,593,1198,110
2858,527,318,2028,2762,593,858,260,1198,608
2858,260,2028,2762,527,318,1198,593,1196,2571
2858,260,2028,2762,1198,527,318,1196,593,2571
2858,2997,2762,527,593,608,318,296,50,2396
2858,2762,318,527,2028,593,110,260,356,2571
2858,2762,2028,318,527,593,260,110,2571,1198
2858,260,527,318,2028,2762,1198,593,858,1196
2858,2762,2028,318,260,110,2571,593,527,1196
2028,2762,110,356,318,2571,260,593,527,1198
2028,260,110,2571,318,356,1198,2762,1196,527
2858,608,296,2997,858,50,527,1193,1617,318
2858,260,527,318,1198,2028,2762,593,1196,858
2858,260,2762,2028,527,318,593,1198,1196,2571
260,2701,2628,1210,1544,480,780,1196,1676,2054
2858,260,527,318,593,608,50,2571,296,2762
2858,858,608,912,1193,2997,527,296,1617,50
2858,2762,527,318,593,260,2997,608,2028,858
2858,2762,318,2028,527,593,260,110,2571,1198
260,2028,2762,110,318,2571,1198,527,1196,593
2858,2762,2028,318,527,260,593,110,2571,1198
858,912,527,260,1193,318,1198,608,2028,593
2858,2997,2762,608,296,593,527,50,318,3233
2858,2762,2997,527,318,593,608,296,2396,2028
2858,2762,2997,593,527,318,2028,608,296,260
260,1196,1198,2571,2028,1210,110,589,318,2762
2858,2997,3233,989,1787,690,684,2480,3881,2845
2858,260,2571,1196,1198,2028,2762,318,527,593
858,260,527,1198,912,2028,318,593,1196,608
2858,260,1210,2762,1196,2571,110,2028,589,1198
2858,2762,527,318,593,2028,260,608,2571,2997
2858,2997,2762,608,593,527,296,318,50,260
2858,527,858,608,2762,593,2997,318,260,296
2858,2997,608,858,296,527,50,1193,1617,593
2858,2762,318,527,2028,593,110,356,2396,608
260,858,1198,527,1196,2028,912,318,593,608
2858,2762,2028,318,527,260,593,110,2571,1198
260,1196,1198,2571,2028,318,527,2762,593,110
260,1196,2858,1198,2571,2028,2762,318,593,527
356,260,1210,2343,3209,1062,655,1868,572,138
260,2028,110,356,1198,1196,318,1210,2762,2571
260,1196,2571,1198,2028,110,2762,318,1210,593
2858,527,318,858,2028,260,593,2762,1198,608
318,356,527,2762,2028,593,110,2396,3578,1704
2858,260,527,318,593,2762,858,2028,608,1198
2858,260,527,2028,318,2762,593,858,1198,1196
260,2028,318,527,2571,2762,1198,593,110,1196
260,1196,1198,2858,2571,2028,318,527,2762,593
260,2858,1196,1198,858,2028,2571,2762,527,593
2858,260,2028,2762,318,527,593,1198,110,2571
2858,260,2028,2762,318,527,593,1198,2571,110
2858,858,260,527,318,593,2028,1198,2762,608
2858,2762,318,527,2028,593,260,110,1198,2571
2858,260,2028,2762,527,318,593,1198,2571,1196
2858,260,527,858,318,1198,2028,593,2762,1196
260,1196,1210,1198,2571,589,2028,110,2762,480
858,260,912,1198,1193,527,1196,1221,750,608
260,2028,2762,110,2571,1196,1198,318,1210,593
2858,2762,2997,593,527,318,2028,608,260,296
260,1196,1198,2571,2028,2858,2762,527,318,858
2858,260,527,2028,318,2762,593,1198,858,110
260,858,2858,1198,527,1196,2028,318,593,2762
2858,2762,527,318,593,2028,260,608,2997,2571
260,1196,1198,2028,2571,2858,2762,527,858,1210
2858,2762,527,318,593,2028,260,608,2997,858
2858,2762,318,527,2028,593,260,110,1198,2571
2858,260,858,527,318,593,1198,2028,2762,608
2858,2762,2028,318,527,593,260,110,2571,1198
2858,260,527,858,318,593,2762,2028,1198,608
2858,2762,318,593,2028,527,260,2571,110,2997
260,2858,1196,1198,2571,2028,2762,858,527,593
260,1196,1198,2571,2028,2858,1210,858,589,1197
260,1196,2028,1198,2858,2571,2762,318,527,110
2858,2762,318,2028,527,593,110,356,2571,260
2858,527,260,2762,318,593,858,2028,608,1198
260,1196,1198,2571,2028,2858,1210,2762,858,110
2858,608,296,50,2997,1193,858,912,750,1617
2858,260,2028,527,318,1198,2762,593,1196,2571
527,318,2028,593,2762,858,260,1198,2858,110
260,1196,1198,2571,2028,2762,2858,110,318,527
260,2858,1196,1198,858,527,2028,2571,593,2762
2858,260,2762,2028,318,527,1198,593,1196,2571
2858,2762,260,527,593,318,2997,2028,608,1196
2858,260,1198,2762,2028,1196,527,318,593,2571
260,1196,1198,2571,2858,2028,2762,318,1210,110
2858,260,858,1198,1196,527,608,593,318,2762
2858,2762,260,527,318,2028,593,1198,858,1196
2858,2762,318,2028,527,593,110,356,2571,2396
