66,262,715,442,590,738,94,593,601,265
7,305,286,2,236,282,3,342,15,379
86,233,1189,1,246,91,568,655,150,241
11,251,288,45,224,4,228,56,326,20
94,262,715,346,738,442,99,590,268,401
86,233,23,1252,91,1189,5,246,150,294
4,241,237,6,271,345,2,302,268,1
86,233,246,568,1189,294,1,355,772,599
133,269,254,261,408,335,474,720,316,350
10,305,286,236,379,282,430,5,313,242
86,233,91,246,150,1189,23,1252,152,294
94,262,346,715,269,738,442,590,627,99
94,262,715,442,346,738,590,268,593,401
86,233,1252,294,5,246,568,23,1189,355
86,233,246,568,23,294,1189,599,91,772
2,344,324,7,262,4,305,8,342,3
86,1,94,233,99,34,72,150,183,91
1,345,271,6,302,285,106,512,237,108
86,233,1252,294,246,1189,568,355,655,397
86,233,1189,246,568,655,355,251,1252,599
7,305,2,286,15,344,3,324,32,342
4,269,254,241,346,261,268,408,279,262
86,233,1252,1189,246,568,355,655,294,982
34,262,715,442,346,738,590,268,593,401
2,269,254,261,346,280,408,241,335,316
133,269,261,408,254,720,335,474,171,419
7,305,342,344,324,222,286,236,282,379
2,269,254,4,261,20,280,225,45,251
34,262,442,715,346,94,738,590,593,268
7,305,286,2,236,379,3,342,15,282
7,261,1252,408,335,254,225,720,419,316
86,233,1252,1189,294,246,568,599,397,772
2,225,251,258,326,224,228,4,288,260
1,237,241,345,271,302,278,417,285,268
133,269,261,254,408,335,720,146,474,350
2,225,251,4,258,228,7,362,326,20
2,345,271,302,237,235,285,417,297,512
2,271,237,4,241,7,345,6,302,8
1,241,345,106,237,268,183,302,278,6
4,237,241,271,345,302,278,228,417,2
2,225,4,20,45,48,9,258,31,33
2,225,258,326,4,251,224,20,288,260
1,241,237,345,6,278,302,417,4,268
133,269,254,261,408,474,335,146,720,350
86,233,1252,294,397,5,568,1189,246,23
1,237,241,271,345,302,278,417,285,235
4,241,268,262,34,237,401,346,94,442
4,241,237,228,2,251,297,6,250,345
94,262,715,268,99,346,241,34,442,401
2,269,4,254,20,280,45,225,48,261
1,345,241,237,302,6,271,278,417,106
4,269,241,346,268,237,8,254,262,271
133,269,261,254,408,335,720,474,350,316
7,2,4,15,8,3,25,20,32,31
133,269,261,254,408,335,720,474,316,350
1,237,241,345,271,302,278,6,417,285
2,342,305,225,307,513,222,7,258,461
15,269,261,254,408,335,720,474,419,350
2,269,254,261,408,335,474,316,720,350
7,305,344,324,342,222,286,236,379,282
7,305,342,2,261,254,15,307,222,3
1,345,271,237,241,302,278,417,285,512
4,262,265,279,2,391,715,20,442,346
7,305,286,236,282,379,430,321,10,313
7,2,15,4,8,3,32,25,20,31
