8,271,15,7,4,25,2,256,36,9
2,271,7,4,1,8,223,6,20,15
2,269,8,254,10,3,7,4,327,15
6,271,4,20,8,2,48,7,45,15
6,250,20,4,278,48,2,45,33,22
2,379,7,4,10,1,269,8,3,362
8,271,15,25,2,4,36,11,7,9
8,256,241,2,237,15,229,20,25,271
7,4,1,40,31,41,3,39,112,54
6,250,20,4,278,48,417,45,33,279
3,31,269,41,40,8,39,15,32,58
4,271,8,6,7,15,20,25,241,2
31,269,41,3,40,39,254,58,55,76
2,312,233,10,374,6,379,8,559,4
4,269,7,2,8,20,6,15,254,3
7,4,1,267,2,8,223,15,25,6
8,15,2,25,36,11,7,4,34,51
8,271,15,4,2,25,7,20,6,36
2,269,7,254,1,4,267,5,8,15
5,269,254,342,316,31,40,327,3,41
2,269,4,8,7,20,6,3,15,25
2,3,20,31,41,10,40,39,32,6
31,269,254,342,41,40,39,3,2,58
8,15,25,4,7,36,11,6,20,51
8,15,25,7,36,4,11,34,9,51
8,269,4,7,15,2,25,3,254,20
7,4,2,6,20,1,8,48,25,3
2,4,269,20,6,7,8,3,31,48
4,8,271,6,20,2,15,25,7,48
2,269,10,379,7,254,3,8,327,4
2,20,6,8,3,48,45,25,31,10
2,10,4,7,20,6,3,19,48,22
4,271,2,8,7,6,20,15,25,48
6,278,20,417,4,250,48,45,33,279
3,269,31,254,41,40,39,2,58,32
2,271,4,7,8,15,6,20,25,1
2,269,3,31,41,40,39,8,4,32
7,4,8,15,1,25,271,2,36,11
20,269,6,3,8,31,41,40,39,15
2,271,4,6,20,8,7,15,25,48
2,7,4,3,269,31,40,41,39,1
4,271,6,8,20,7,15,25,48,2
8,271,15,4,25,6,2,20,237,36
2,269,8,20,271,6,15,25,4,3
6,271,20,4,278,8,48,45,33,250
6,278,20,417,4,279,48,45,33,250
7,271,4,8,15,1,25,223,2,6
2,271,10,237,8,4,362,20,6,379
4,271,7,6,20,8,2,269,48,15
2,269,4,3,20,31,6,41,40,7
6,250,20,4,278,48,45,33,7,2
8,269,3,15,31,2,4,41,40,25
3,31,41,40,39,8,32,58,76,15
7,2,4,1,6,20,8,271,48,25
8,15,4,2,25,7,6,20,36,11
2,271,237,20,6,241,8,306,250,48
2,269,8,254,7,4,15,25,3,327
8,271,15,4,7,25,269,2,36,3
8,271,15,269,4,2,25,7,20,36
2,10,3,31,41,40,39,58,76,55
5,269,15,31,40,41,3,39,7,8
4,271,7,6,20,250,2,306,48,8
6,271,20,2,4,250,48,8,45,33
8,271,4,15,2,7,25,20,6,269
3,31,41,40,2,39,7,4,32,58
8,15,4,25,7,2,36,11,51,34
7,269,4,31,3,41,40,39,20,58
6,250,4,20,278,7,48,2,45,33
7,4,267,1,8,2,223,6,15,25
6,250,20,278,4,2,48,45,33,271
3,31,41,40,8,39,15,32,4,20
6,271,2,4,20,8,48,15,25,7
7,267,4,1,223,271,2,8,820,552
2,269,7,4,254,8,327,1,15,3
4,271,6,20,2,250,7,48,306,45
2,269,4,20,3,8,6,31,7,41
2,271,7,4,6,362,20,1,8,225
8,271,7,4,15,25,2,1,6,20
6,269,20,4,2,48,254,3,33,45
2,4,20,6,7,3,48,33,31,45
3,269,31,41,40,39,254,58,32,76
3,31,41,40,39,269,58,76,32,55
2,269,4,271,20,6,237,8,7,10
4,271,6,20,2,7,8,48,45,33
20,279,6,269,48,254,33,45,417,31
4,269,7,8,2,15,3,25,20,31
8,15,25,2,36,11,4,34,51,9
8,271,4,7,15,2,6,25,20,237
7,269,4,2,1,8,271,6,20,15
8,271,4,2,15,7,25,6,20,269
2,271,4,7,6,20,8,306,1,15
6,20,4,8,48,2,45,33,7,22
4,271,2,8,6,20,15,25,7,48
8,271,15,25,6,20,256,2,36,11
7,267,4,1,8,271,2,15,25,223
7,4,271,8,1,6,20,15,25,223
2,269,5,254,15,3,31,8,41,40
8,269,15,2,25,7,4,36,3,9
7,269,4,2,1,8,254,15,3,25
7,271,4,1,8,267,6,15,25,223
7,223,269,4,271,1,2,267,254,8
4,271,8,6,20,15,7,2,25,48
2,269,4,7,271,8,15,25,327,20
7,4,1,2,8,3,15,6,25,20
8,4,15,7,20,6,2,25,3,36
7,267,4,1,223,8,2,820,112,15
2,269,4,3,8,20,31,41,40,6
6,271,4,20,250,2,8,48,45,7
4,271,8,7,20,6,15,2,25,3
4,269,7,3,20,2,31,6,41,40
2,4,6,20,8,7,48,45,19,10
4,271,8,7,15,2,25,6,20,1
2,269,8,7,15,4,25,327,3,9
2,269,7,4,8,15,25,254,3,1
8,271,15,4,25,7,2,256,6,20
8,15,25,4,36,11,7,2,9,34
2,8,4,6,20,15,25,7,48,45
4,2,7,6,20,271,8,48,45,1
8,271,15,25,4,7,2,256,36,11
8,15,4,25,2,20,6,7,36,11
8,15,25,36,11,2,4,9,34,51
2,269,4,7,8,271,15,20,6,25
6,278,20,4,2,48,45,33,250,19
2,271,4,6,20,8,7,15,25,48
8,15,25,36,11,4,34,51,16,9
4,271,8,7,15,6,25,20,2,36
7,269,4,2,3,254,8,31,20,41
8,256,15,25,36,4,11,7,271,34
2,269,254,8,4,3,31,7,20,15
2,256,15,8,222,25,11,7,5,36
2,269,4,8,20,254,6,3,7,31
2,269,4,8,3,7,31,15,41,40
31,3,41,40,39,2,58,76,55,32
4,271,6,20,2,7,8,48,45,33
6,4,20,271,2,7,48,8,45,33
3,269,31,41,40,39,2,58,32,76
2,269,254,20,10,231,6,225,3,327
7,267,4,1,223,8,2,271,15,25
2,269,4,7,6,20,8,3,48,271
2,4,6,20,271,8,7,48,15,25
2,271,7,4,8,6,20,15,1,25
4,271,7,8,6,2,20,15,25,48
6,271,20,4,2,250,8,48,45,33
4,7,2,6,8,20,271,15,25,48
2,7,4,271,8,1,6,20,15,25
8,271,4,15,6,20,7,2,25,237
6,20,4,2,48,45,33,22,19,8
6,20,4,2,8,48,45,33,7,22
6,271,20,4,2,8,250,48,45,33
8,15,4,2,7,25,271,6,20,36
8,271,15,7,2,4,25,256,36,11
4,271,7,6,2,20,8,15,25,1
8,15,25,36,11,2,34,51,16,9
15,269,8,254,5,25,11,36,16,9
6,20,4,48,33,7,45,22,84,19
2,271,8,4,6,20,237,15,25,7
8,269,3,15,31,41,40,25,39,254
2,279,4,6,20,7,250,48,417,45
6,20,48,4,33,45,22,19,84,67
2,271,4,6,7,20,269,8,306,48
3,31,41,40,39,58,76,32,55,2
8,15,25,4,2,7,36,11,6,20
8,271,15,4,6,25,11,36,284,20
4,271,6,8,20,7,15,2,25,241
7,271,4,2,1,223,8,6,15,267
2,8,15,3,25,31,41,40,39,9
2,4,6,20,7,8,48,45,19,10
2,8,15,7,25,4,3,9,36,31
31,3,40,41,7,39,58,5,76,55
2,7,8,4,15,25,3,1,9,10
7,223,4,1,8,267,2,15,271,25
31,269,3,41,40,39,58,76,55,32
6,278,20,4,417,48,45,33,250,22
7,250,4,1,6,20,228,2,48,417
6,20,4,48,33,45,31,41,3,40
6,20,4,48,45,33,7,22,8,19
2,8,4,271,7,6,20,15,25,48
7,4,271,8,6,1,20,15,2,25
2,269,254,7,4,225,261,20,6,342
6,20,4,48,45,33,22,19,84,67
4,269,271,8,6,20,2,7,15,25
5,15,31,3,40,41,8,39,11,16
7,271,4,6,250,20,1,306,2,48
7,271,4,1,6,250,20,8,267,2
4,6,20,2,8,7,48,45,15,33
2,3,7,31,40,41,39,5,58,32
31,269,41,40,3,39,58,55,76,254
3,269,31,41,40,39,58,32,76,55
7,271,4,223,8,1,6,15,20,2
7,4,1,2,8,112,6,38,54,25
8,271,4,6,20,15,2,25,7,48
6,278,20,4,250,48,45,33,2,271
8,271,4,2,6,15,20,7,25,237
8,15,271,25,2,4,36,7,11,9
7,4,8,2,15,1,25,3,9,36
8,271,15,4,7,25,2,269,36,20
7,269,1,5,254,15,3,8,31,40
7,4,8,1,15,25,36,2,34,51
2,269,3,31,41,40,39,254,20,4
6,417,20,48,279,45,33,22,278,84
7,267,4,1,2,223,8,820,15,112
8,269,4,2,3,15,20,7,31,25
7,4,8,15,25,1,6,20,36,11
8,15,25,2,36,11,7,34,16,51
2,271,4,7,6,20,8,306,237,48
8,271,15,256,25,2,4,36,7,11
4,271,7,8,6,20,241,15,2,25
7,271,4,2,6,1,20,8,223,25
6,20,2,4,48,45,33,22,19,84
2,269,254,7,4,8,327,3,15,25
7,271,4,2,8,1,269,6,20,15
7,271,4,8,15,1,25,256,2,223
6,20,48,45,33,279,4,22,19,84
2,269,8,15,4,7,25,327,3,20
8,271,15,4,7,25,2,256,36,20
8,271,2,4,15,25,7,6,20,237
2,271,4,269,7,8,237,20,6,15
8,269,15,2,25,4,20,6,3,271
2,271,8,15,4,25,7,36,11,9
2,8,15,25,10,9,3,11,36,16
4,6,20,271,8,7,15,48,25,45
6,20,4,48,31,41,33,3,40,45
2,250,6,20,271,4,278,48,45,417
7,4,1,8,15,2,25,9,3,36
6,20,4,2,8,48,45,33,7,22
2,271,4,7,6,20,269,8,1,225
6,269,20,4,2,48,8,33,45,3
4,7,8,6,20,2,15,25,1,48
6,271,20,250,4,2,8,48,45,33
2,271,4,237,8,6,7,20,15,25
7,271,4,8,1,2,15,6,25,20
2,271,4,6,7,20,8,306,48,45
2,271,4,8,6,20,7,15,25,48
8,271,15,25,4,256,36,11,7,2
