8,15,7,4,25,2,36,9,11,1
2,7,4,1,8,6,20,25,15,3
2,8,10,3,7,4,15,25,9,32
6,4,20,8,2,48,7,45,15,33
6,20,4,48,2,45,33,22,19,84
2,7,4,10,1,8,3,20,9,22294
8,15,25,2,4,36,11,7,9,34
8,2,15,20,25,11,6,36,45,94
7,4,1,40,31,41,39,3,112,54
6,20,4,48,45,33,22,19,84,67
3,31,41,40,8,39,15,32,58,76
4,8,6,7,15,20,25,2,48,45
31,41,40,3,39,58,55,76,32,133
2,10,6,22287,22054,22294,22136,22270,22323,22085
4,7,2,8,20,6,15,3,25,1
7,4,1,2,8,15,25,6,112,38
8,15,2,25,36,11,7,4,34,51
8,15,4,2,25,7,20,6,36,3
2,7,1,4,5,8,15,3,9,25
5,31,40,41,3,39,15,58,55,76
2,4,8,7,20,6,3,15,25,31
2,3,20,31,41,40,10,39,58,32
31,41,40,39,3,2,58,55,76,32
8,15,25,4,7,36,11,6,20,51
8,15,25,7,36,4,11,34,51,9
8,4,7,15,2,25,3,20,31,9
7,4,2,6,20,1,8,48,25,3
2,4,20,6,7,8,3,31,48,41
4,8,6,20,2,15,25,7,48,3
2,10,7,3,8,4,9,32,25,22294
2,20,6,8,3,48,45,25,31,19
2,10,7,4,20,6,22294,22258,22270,22100
4,2,8,7,6,20,15,25,48,45
6,20,4,48,45,33,22,2,19,84
3,31,41,40,39,2,58,32,76,55
2,4,7,8,15,6,20,25,1,3
2,3,31,41,40,39,8,4,32,58
7,4,8,15,1,25,2,36,11,34
20,6,3,8,31,41,40,39,15,48
2,4,6,20,8,7,15,25,48,45
2,7,4,3,31,40,41,39,32,1
4,6,8,20,7,15,25,48,2,45
8,15,4,25,6,20,2,36,11,7
2,8,20,6,15,25,4,3,48,45
6,20,4,8,48,45,33,22,19,67
6,20,4,48,45,33,22,84,19,67
7,4,8,15,1,25,2,6,36,20
2,10,8,4,20,6,7,25,19,3
4,7,6,20,8,2,48,15,25,1
2,4,3,20,31,6,41,40,7,39
