66,262,94,715,99,442,34,590,738,60
7,305,2,3,286,15,236,10,282,32
86,233,1189,1,246,91,568,655,150,241
11,251,45,288,4,224,56,20,228,17
94,262,715,99,346,34,738,66,442,590
86,233,23,1252,91,1189,5,246,150,294
4,241,6,2,1,237,8,271,20,345
86,233,246,568,1189,1,294,355,772,599
133,269,254,261,408,146,335,474,720,171
10,305,286,5,236,379,7,282,430,313
86,233,91,246,150,1189,23,1252,152,294
94,262,346,99,715,269,34,738,442,590
94,262,34,715,99,442,66,346,738,590
86,233,1252,294,5,246,568,1189,23,355
86,233,246,568,23,294,1189,91,599,772
2,344,7,4,8,324,3,32,262,20
86,1,94,233,99,34,72,150,183,91
1,345,6,271,302,106,285,108,512,237
86,233,1252,294,246,1189,568,23,355,655
86,233,1189,246,568,655,355,251,11,1252
7,305,2,15,286,3,344,32,324,8
4,269,254,241,346,261,94,268,408,279
86,233,1252,1189,246,568,355,655,294,91
34,262,94,66,715,99,442,4,346,60
2,269,254,4,261,346,7,280,8,408
133,269,261,408,254,171,720,335,474,419
7,305,2,342,344,324,3,222,286,15
2,269,4,20,45,48,254,9,31,33
34,262,94,66,99,442,4,715,60,346
7,305,2,286,3,15,236,32,379,10
7,261,1252,408,335,2,254,225,720,419
86,233,1252,1189,294,246,568,599,397,772
2,225,4,251,20,258,45,326,48,224
1,237,6,241,4,345,271,302,278,2
133,269,261,146,254,408,171,335,720,139
2,225,4,7,20,251,8,258,6,228
2,345,6,1,4,271,7,302,8,237
2,271,4,7,6,237,8,20,241,15
1,241,345,106,237,183,268,6,302,72
4,237,2,6,241,1,271,20,8,345
2,4,20,45,48,9,31,33,22,19
2,225,4,20,258,45,326,48,9,251
1,241,6,237,4,345,278,67,302,84
133,269,254,261,146,408,474,171,335,720
86,233,1252,5,294,23,397,568,1189,91
1,237,6,241,4,271,345,2,302,278
4,241,34,268,94,262,99,8,237,66
4,241,2,6,237,20,228,8,1,251
94,262,99,715,34,268,66,346,72,241
2,269,4,254,20,280,45,225,48,261
1,345,6,241,237,106,302,108,271,67
4,269,241,8,346,94,268,34,237,254
133,269,261,254,408,146,335,720,474,171
7,2,4,15,8,3,25,20,32,31
133,269,261,254,408,15,335,720,146,474
1,237,6,241,4,345,271,302,8,278
2,342,7,305,3,225,4,307,513,8
15,269,261,7,254,408,133,335,146,720
2,269,254,261,133,408,335,146,474,316
7,305,2,344,324,342,15,222,286,3
7,305,2,342,261,15,254,3,307,222
1,345,6,271,237,4,241,302,278,2
4,262,2,20,265,66,279,8,391,34
7,305,286,10,236,282,3,379,430,2
7,2,15,4,8,3,32,25,20,31
4,241,2,237,271,6,268,8,302,345
86,233,246,294,23,568,1252,355,5,1189
86,233,1252,23,1189,246,294,91,568,355
94,262,34,99,66,715,60,268,4,72
1,237,6,271,4,345,241,8,302,2
34,262,346,94,715,66,442,99,738,4
133,269,261,146,254,408,171,335,720,139
7,269,2,261,254,15,408,335,474,8
2,225,4,20,251,45,258,48,326,8
2,326,45,224,11,258,288,20,225,9
7,305,2,286,3,342,15,324,236,32
1,241,6,4,237,345,8,271,106,302
2,271,7,4,237,6,241,1,8,345
1,241,268,72,237,345,94,278,233,99
133,269,261,254,408,171,335,720,146,316
86,233,246,568,1,294,1189,355,1252,91
2,4,20,225,45,48,9,31,33,22
7,305,2,15,286,3,222,32,236,8
4,241,1,6,237,8,271,72,268,2
86,233,246,1189,23,568,294,91,1252,355
4,269,6,254,2,261,20,408,1,241
2,4,20,7,8,3,48,31,6,45
1,269,261,408,171,254,720,133,335,419
7,271,2,4,305,15,222,8,342,3
4,262,66,346,2,715,20,265,34,279
2,225,4,20,258,7,251,8,326,3
34,262,715,94,442,99,346,66,738,268
2,225,4,251,20,258,228,7,326,8
4,241,1,6,237,271,8,345,2,302
4,237,6,1,241,2,271,8,345,302
4,269,94,346,66,262,99,241,34,268
4,241,2,237,8,268,6,269,271,1
2,342,7,225,4,258,3,307,20,326
7,305,2,15,286,3,344,32,324,10
1,241,268,99,237,94,345,72,401,393
7,305,2,286,236,15,324,379,3,282
133,269,261,254,146,408,171,335,720,474
7,305,2,222,15,3,342,4,286,8
2,7,4,344,8,20,3,342,15,25
7,305,2,344,342,324,15,222,286,4
7,305,2,3,344,32,324,15,342,10
2,4,228,6,20,8,225,7,251,1
86,233,1252,294,23,246,1189,568,5,355
4,241,8,2,268,34,7,237,94,262
2,225,4,20,251,45,258,326,48,224
2,4,20,225,45,48,9,31,33,22
6,345,1,4,271,2,237,8,302,241
2,225,7,4,258,342,20,3,326,251
2,342,7,4,225,3,305,20,258,8
7,305,2,286,15,236,379,3,282,342
7,2,305,15,3,8,344,4,32,25
5,269,86,233,23,52,408,71,13,261
4,271,2,6,1,8,237,7,241,20
7,344,2,305,32,324,15,286,3,342
4,241,2,237,271,6,345,8,268,302
7,269,254,2,261,408,15,335,474,720
2,269,4,254,261,20,408,6,316,335
2,225,4,20,45,251,48,326,9,11
2,269,254,261,146,408,133,335,316,4
2,4,7,8,20,15,25,3,6,32
6,271,1,4,237,2,241,8,345,7
2,225,4,20,251,258,45,326,48,224
2,225,4,258,7,20,326,251,3,224
4,262,2,346,66,268,8,241,34,715
1,233,345,512,647,86,302,470,241,417
2,271,7,4,222,8,305,15,284,237
4,279,2,391,20,251,66,262,60,265
34,94,99,32,15,72,51,36,96,7
2,4,225,20,45,251,48,11,326,9
2,7,342,4,3,225,20,8,31,258
7,305,2,344,15,286,3,324,342,32
2,269,4,254,20,45,261,48,280,9
2,342,7,4,305,3,222,8,307,15
2,225,4,20,45,251,48,326,9,33
11,269,45,9,254,31,41,326,35,22
2,225,7,4,258,20,3,342,8,251
1,237,6,4,241,271,2,345,8,302
2,225,4,258,20,251,326,45,288,7
86,233,5,246,23,13,294,91,150,568
2,225,4,20,7,251,45,8,258,48
1,237,6,241,4,271,345,2,302,8
2,4,20,45,48,8,9,31,7,33
4,6,1,2,8,237,20,7,241,15
4,237,2,6,241,20,271,1,345,8
6,345,1,4,271,2,237,8,417,7
4,225,279,2,228,301,20,250,258,7
2,228,4,20,6,225,8,251,237,7
2,4,20,225,6,8,45,48,7,251
86,233,294,1252,23,246,5,568,1189,397
2,269,4,254,280,346,20,261,8,241
2,225,4,20,45,251,48,9,258,33
133,269,261,408,254,171,335,146,720,474
86,233,1252,23,294,5,246,91,1189,150
7,2,305,15,3,344,32,8,25,324
4,241,1,237,6,271,8,268,2,345
7,2,15,4,3,8,32,25,20,31
2,4,20,225,7,8,45,48,3,31
7,305,2,15,3,286,32,8,25,344
94,269,262,66,233,60,715,738,99,590
1,241,6,237,4,271,345,302,2,278
86,233,568,294,1189,599,246,23,397,772
2,4,20,45,48,9,31,33,22,19
2,4,225,20,45,251,48,8,9,258
4,262,34,94,66,99,346,8,60,715
2,269,346,4,254,7,241,261,8,271
2,225,4,7,258,20,251,3,326,8
7,305,2,32,344,15,324,3,8,286
86,233,1252,5,294,1,246,568,23,355
7,305,2,286,236,3,342,15,282,379
7,2,15,3,8,4,32,25,10,305
4,269,2,254,346,261,8,280,241,20
4,228,6,20,1,251,11,45,14,301
86,233,1252,23,1189,91,294,246,5,568
7,269,2,254,15,261,408,335,4,474
3,269,254,261,344,408,31,474,320,335
4,237,6,241,1,271,2,345,302,8
86,233,94,1,99,34,72,183,179,408
86,233,1252,294,1189,23,568,246,397,355
86,233,1252,294,23,246,568,1189,5,355
2,225,4,258,20,326,45,251,224,48
7,2,15,3,4,8,32,25,20,10
86,233,1252,5,294,246,23,1189,568,91
1,345,233,512,106,285,302,647,108,417
1,345,233,6,512,417,285,106,302,470
2,4,8,7,20,15,25,6,3,34
34,262,94,99,346,66,715,4,442,268
86,233,1252,294,23,246,1189,5,568,355
7,305,2,344,15,324,8,222,4,271
2,7,342,3,4,305,8,307,20,15
86,233,1252,294,246,355,1189,568,397,655
133,269,261,146,254,408,171,335,139,720
86,233,246,91,568,23,294,150,1189,355
4,6,2,1,8,20,241,7,15,25
2,269,254,4,261,20,408,316,335,146
2,225,4,20,251,45,258,48,326,8
1,271,106,241,108,345,183,237,87,302
86,233,1252,1189,246,11,326,294,319,389
4,237,6,241,1,271,345,2,302,278
86,5,233,13,23,150,152,91,57,71
1,241,6,4,237,345,8,271,106,302
1,237,6,241,4,271,345,2,302,278
1,241,6,237,4,345,271,8,302,278
1,233,1189,86,345,1252,6,246,568,14
2,225,4,251,326,20,258,224,228,45
2,225,4,258,20,326,251,45,288,224
1,237,6,4,241,271,2,345,8,302
1,271,6,4,237,2,241,345,8,302
2,4,20,45,225,48,8,9,11,33
34,262,94,442,99,66,715,4,346,738
133,269,261,254,15,408,146,335,720,171
