66,99,94,34,60,77,72,116,175,262
7,15,32,10,2,76,25,40,51,31
86,233,1189,4053,10693,4561,3117,4287,4563,6094
170,56,212,45,115,95,149,104,220,83
94,99,66,34,60,77,72,116,175,262
86,233,1252,1189,4171,7080,568,4053,1314,3913
4,6,8,20,84,108,106,67,2,183
86,233,1189,1252,4561,4053,568,4563,10693,772
133,146,269,171,165,139,254,261,408,474
121,305,159,117,158,379,286,430,51,81
86,233,1189,1252,4171,4053,4561,7080,4563,10693
94,99,34,66,262,72,715,133,738,346
94,99,66,34,60,77,72,116,175,179
86,233,1252,1189,4171,568,772,1314,4563,4053
86,233,1189,568,2192,1252,772,4563,4053,4561
7,32,20,2,8,25,15,4,66,96
86,4561,233,4053,1189,6094,10693,4563,13433,7634
106,108,6,1,87,84,90,177,183,67
86,233,1252,1189,4171,7080,4053,568,1314,4563
86,233,1189,10693,4053,3117,4287,4563,4561,5956
7,15,32,25,2,96,76,51,40,31
94,99,133,66,269,60,77,134,146,116
86,233,1252,1189,4171,10693,4053,3913,7080,3117
94,99,66,34,60,77,72,116,175,179
20,8,4,2,15,7,25,133,94,146
269,133,171,408,261,146,254,720,139,474
7,15,2,32,25,40,31,8,76,20
20,45,2,48,31,33,41,4,22,19
94,99,66,34,60,77,72,116,32,175
7,15,32,25,2,96,10,76,51,40
1252,48,720,408,261,139,335,964,1025,419
86,233,1252,1189,568,772,4171,2192,599,91
20,2,45,4,48,33,31,19,22,41
6,106,4,84,108,67,1,183,20,8
133,269,171,146,139,261,408,254,165,720
20,2,4,48,7,45,31,8,33,41
6,2,20,4,7,15,106,84,108,8
7,20,4,2,8,25,6,15,87,48
183,106,135,177,241,345,72,108,67,647
4,20,6,8,2,84,67,108,106,25
20,45,2,48,4,33,31,41,22,19
20,45,2,48,33,31,4,41,22,19
6,106,84,67,183,108,135,177,4,72
133,269,146,171,165,261,254,408,139,720
86,233,1252,23,91,1189,150,152,294,772
6,4,106,108,84,67,8,1,20,183
99,94,66,34,72,60,4,77,8,20
20,4,6,8,2,84,48,45,67,74
94,99,66,34,72,60,77,179,175,262
20,2,45,48,31,4,33,41,40,22
106,108,183,67,84,6,135,177,1,90
94,99,34,72,66,133,4,8,60,20
133,269,146,171,139,261,254,408,165,720
7,2,15,25,8,20,32,31,40,4
133,146,269,171,139,261,254,408,165,15
6,106,108,1,84,67,183,4,135,177
7,2,31,40,20,41,48,39,25,15
133,146,269,171,15,139,261,408,254,165
133,146,269,171,139,165,254,261,408,15
7,15,32,25,2,8,96,40,51,31
7,15,2,31,40,48,76,41,39,58
6,106,108,1,84,4,67,183,8,87
66,20,94,99,60,4,77,34,116,83
