66,94,99,34,60,77,72,116,175,262
7,2,3,15,10,32,25,40,31,76
86,233,22328,22236,22287,22085,22127,22054,22220,1
11,45,4,56,20,17,35,28,6,170
94,99,34,66,60,77,72,116,175,179
86,233,91,23,150,1252,5,152,22328,20690
4,6,2,1,8,20,7,15,25,84
86,233,91,1,150,22236,22328,22054,22073,22085
133,146,269,171,139,165,254,261,15,2
10,5,7,32,51,121,23,117,29,81
86,233,91,22328,22236,22242,22332,22054,22073,22157
94,99,34,66,72,60,133,77,262,179
94,34,99,66,60,77,72,4,116,175
86,233,5,23,91,150,152,13,22236,1252
86,233,23,91,150,5,152,22236,22054,22344
2,7,4,8,3,32,20,15,25,31
86,1,94,233,99,22328,22236,22284,22235,22332
1,6,106,108,84,87,15,90,14,67
86,233,23,91,5,150,1252,22328,152,22242
86,233,22328,22236,22287,22085,22127,22054,22220,22262
7,2,15,3,32,25,8,10,4,40
4,94,66,99,60,133,34,6,77,72
86,233,91,22328,22242,22157,20690,22300,22287,22236
34,94,66,99,4,60,77,72,8,116
2,4,7,8,20,15,25,6,3,34
133,171,269,146,139,261,408,254,720,474
7,2,3,15,4,8,32,25,31,40
2,4,20,45,48,9,31,33,22,19
34,94,66,99,4,60,77,72,8,32
7,2,3,15,32,10,25,8,40,51
7,2,3,48,6,31,40,41,45,19
86,233,23,91,5,150,152,1252,1189,204
2,4,20,45,48,8,6,9,19,33
1,6,4,2,8,20,84,106,67,108
133,146,171,269,139,261,254,408,165,335
2,4,7,20,8,6,3,48,45,31
2,6,1,4,7,8,20,15,14,84
2,4,7,6,8,20,15,1,25,3
1,106,183,6,72,67,135,108,177,94
4,2,6,1,20,8,7,84,14,25
2,4,20,45,48,9,31,33,22,19
2,4,20,45,48,9,31,33,22,19
1,6,4,67,84,14,20,106,108,8
133,269,146,171,165,139,94,254,261,66
86,5,23,233,91,13,150,152,1252,57
1,6,4,2,8,20,84,106,108,67
4,34,94,99,8,66,72,60,6,20
4,2,6,20,8,1,14,45,48,84
94,99,34,66,72,60,77,179,116,175
